carat,depth,table,price,'x','y','z',cut_Fair,cut_Good,cut_Ideal,cut_Prem,cut_V_good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.41,61.7,58,1018,4.76,4.8,2.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,60.8,56,1018,4.56,4.58,2.78,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.4,55,1018,4.43,4.46,2.73,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.39,60,56,1018,4.77,4.79,2.87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,61.2,57,1018,4.77,4.81,2.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.3,56,1018,4.71,4.79,2.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,62.3,54,1018,4.38,4.41,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32,62.9,54,1018,4.37,4.41,2.76,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32,61.1,56,1018,4.42,4.48,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32,61.1,58,1018,4.42,4.45,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32,62.3,53,1018,4.39,4.41,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.32,61.9,55,1018,4.38,4.41,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.36,62.8,55,1018,4.55,4.52,2.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,62.4,53,379,4.38,4.4,2.74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,62.3,60,380,4.29,4.34,2.69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,62.5,60,380,4.31,4.36,2.71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,62.7,58,380,4.3,4.34,2.71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,62.4,60,380,4.29,4.33,2.69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.26,62.5,55,381,4.05,4.08,2.54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.28,62,55,382,4.2,4.25,2.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,62.5,57,382,4.27,4.3,2.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,61.7,57,382,4.26,4.3,2.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,62.5,56,382,4.28,4.3,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,61.8,57,382,4.3,4.34,2.67,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.26,62.3,59,382,4.06,4.1,2.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.26,61.3,60,382,4.07,4.12,2.51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,60.6,61,383,4.4,4.45,2.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.27,61.3,55,383,4.17,4.21,2.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24,60.2,65,383,3.97,4,2.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.29,62.4,55,384,4.25,4.27,2.66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.26,62,54,384,4.08,4.11,2.54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.1,56,384,4.29,4.34,2.68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3,61.6,56,384,4.31,4.33,2.66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.23,61.6,55,384,3.96,3.99,2.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,61.8,54.9,384,4.39,4.42,2.72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.26,62,56,385,4.13,4.09,2.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.21,63.2,54,386,3.82,3.78,2.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21,60.5,59,386,3.87,3.83,2.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21,59.6,56,386,3.93,3.89,2.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21,61.6,59,386,3.82,3.78,2.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21,60.6,60,386,3.85,3.81,2.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21,59.1,62,386,3.89,3.86,2.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.21,58.3,59,386,3.96,3.93,2.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.28,63.7,58,487,4.12,4.14,2.63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.28,62.7,58,487,4.14,4.15,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.28,61.7,58,487,4.17,4.19,2.58,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.28,60.8,58,487,4.19,4.26,2.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.28,62.1,59,487,4.16,4.21,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,60.8,58,487,4.24,4.28,2.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61,59,487,4.18,4.24,2.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61,59,487,4.23,4.29,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,60.9,59,487,4.19,4.22,2.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,59.5,59,487,4.29,4.35,2.57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,58.9,58,487,4.27,4.32,2.53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61.7,58,487,4.19,4.24,2.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61.2,57,487,4.2,4.23,2.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,61.2,56,487,4.33,4.36,2.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,60.6,57,487,4.34,4.37,2.63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.8,56,487,4.31,4.34,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.28,58.3,58,487,4.33,4.35,2.53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61.4,56,487,4.2,4.24,2.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,62.4,57,487,4.16,4.2,2.61,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.37,62.6,57,487,4.54,4.57,2.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.35,62.4,57,487,4.47,4.5,2.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.28,62,56,487,4.18,4.21,2.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.37,62.4,55,487,4.59,4.64,2.88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.37,60.7,57,487,4.62,4.67,2.82,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,63.4,57,487,4.55,4.57,2.89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.37,60.2,60,487,4.6,4.7,2.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,63.3,55,487,4.58,4.61,2.91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,64.3,55,488,4.29,4.27,2.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,62.7,58,488,4.34,4.3,2.71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.46,61.8,56,1018,4.97,4.93,3.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.46,62.5,56,1018,4.93,4.89,3.07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.46,62.5,56,1018,4.94,4.92,3.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.44,61.1,62,1018,4.98,4.92,3.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.44,56.9,61,1018,5.12,5.07,2.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,63.8,58,1019,4.67,4.7,2.99,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,62.5,59,1019,5.14,5.16,3.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,62.6,55,1019,4.75,4.77,2.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.52,62,54,1019,5.17,5.19,3.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.57,59.5,57,1019,5.46,5.42,3.24,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.5,63.1,60,1020,5,5.04,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.9,57,1020,5.02,5.06,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,62.5,56,1020,5.05,5.09,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,61.9,54,1020,4.74,4.73,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.53,61.6,54,1020,5.22,5.26,3.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.9,54,1020,5.21,5.23,3.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,61.3,58,1020,5.1,5.12,3.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.8,58,1020,4.41,4.38,2.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,60.5,58,1020,4.47,4.42,2.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.7,55,1020,4.42,4.39,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,60.9,57,1020,4.45,4.42,2.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.6,56,1020,4.42,4.41,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.3,57,1020,4.43,4.38,2.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.7,56,1020,4.42,4.4,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.8,59,1020,4.39,4.35,2.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,61.9,55,1020,4.41,4.38,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.51,62.6,59,1020,5.1,5.06,3.18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.32,60.5,57,1020,4.44,4.42,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,59.4,59,1020,4.51,4.48,2.67,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,61.8,55,1020,4.43,4.41,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,59.9,58,1020,4.43,4.42,2.65,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,62,60,1020,4.41,4.37,2.72,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,62.9,55,1020,4.41,4.37,2.76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,61.8,55,1020,4.45,4.39,2.73,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,62.4,55,1020,4.42,4.4,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,61.2,57,1020,4.43,4.4,2.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.32,60.9,56,1020,4.43,4.41,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.48,59.6,59,1020,5.13,5.11,3.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,62.2,59,1020,5.07,5.03,3.14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.4,62.6,55,1020,4.71,4.69,2.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.34,61.5,55,1020,4.58,4.49,2.79,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.51,61.5,58,1020,5.14,5.1,3.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.47,61.1,61,1021,4.97,5.01,3.05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.5,54,1021,4.59,4.62,2.83,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.8,57,1021,4.47,4.43,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.9,56,1021,4.47,4.42,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,60.9,57,1021,4.48,4.46,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33,62.4,55,1021,4.42,4.4,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.7,57,1021,4.47,4.44,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,62.4,55,1021,4.47,4.44,2.78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.9,55,1021,4.44,4.42,2.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.8,57,1021,4.46,4.44,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.1,56,1021,4.46,4.44,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,61.3,59,1021,4.79,4.74,2.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.38,60.8,58,1021,4.73,4.68,2.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6,62.9,60,1022,5.34,5.38,3.37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.43,62.4,60,1022,4.82,4.79,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.5,57,1023,5.07,5.1,3.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,63.8,57,1023,5.1,5.12,3.26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.53,60.9,59,1023,5.2,5.27,3.19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.53,63.3,56,1023,5.12,5.18,3.26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,63.4,58,1023,5.07,5.02,3.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.42,60.9,55,1023,4.83,4.89,2.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.51,62.5,58,1023,5.11,5.13,3.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.44,60.9,58,1023,4.96,4.92,3.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,62.6,61,1024,5.06,5.03,3.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,59.9,57,1024,4.87,4.91,2.93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.41,61,54,1024,4.84,4.8,2.94,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.39,62.3,57,1024,4.69,4.65,2.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.39,62.2,56,1024,4.7,4.63,2.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61,59,1024,4.85,4.82,2.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61,60,1024,4.85,4.82,2.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.3,56,1024,4.85,4.81,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.7,56,1024,4.82,4.8,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62,55,1024,4.82,4.8,2.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,60.9,59,1024,4.85,4.81,2.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.3,55,1024,4.83,4.77,2.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.4,55,1024,4.8,4.79,2.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.2,55,1024,4.83,4.79,2.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.4,55,1024,4.83,4.79,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.4,55,1024,4.83,4.79,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.9,59,1024,4.81,4.75,2.96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.8,59,1024,4.8,4.76,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.1,56,1024,4.8,4.77,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.8,57,1024,4.81,4.77,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,60.7,61,1024,4.73,4.7,2.86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.39,62.7,58,1024,4.69,4.63,2.92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39,61.3,58,1024,4.73,4.7,2.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,60.2,59,1024,4.76,4.74,2.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,59.9,59,1024,4.61,4.57,2.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,61.2,60,1024,4.54,4.51,2.77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,62.3,55,1024,4.55,4.51,2.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,60.6,60,1024,4.57,4.51,2.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,61.5,57,1024,4.54,4.53,2.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,61.7,56,1024,4.55,4.53,2.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,61.2,60,1024,4.55,4.5,2.77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,62.6,57,1024,4.47,4.45,2.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,62.1,58,1024,4.52,4.46,2.79,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,62.1,56,1024,4.51,4.47,2.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.35,62.4,56,1024,4.53,4.47,2.81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.35,62.2,58,1024,4.54,4.49,2.81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.35,61,57,1024,4.58,4.54,2.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.35,62.8,58,1024,4.48,4.44,2.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.35,60.2,58,1024,4.66,4.61,2.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.39,61.4,60,1024,4.72,4.7,2.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,57.9,56,1025,4.71,4.75,2.74,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3,62.4,55,1025,4.32,4.3,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4,62.3,56,1025,4.78,4.72,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,62.3,57,1026,4.64,4.67,2.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,61.9,58,1026,4.26,4.3,2.65,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3,60.1,60,1026,4.3,4.32,2.59,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3,61,59,1026,4.29,4.33,2.63,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.39,59.6,60,1026,4.72,4.75,2.82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,60.9,62,1026,4.8,4.86,2.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.51,62.5,56,1026,5.12,5.09,3.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.41,61.4,55.7,1026,4.76,4.79,2.94,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.48,62.2,54,1026,5.04,5.05,3.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35,61.4,56,1026,4.55,4.58,2.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62.2,57,1026,4.63,4.6,2.87,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.38,60.5,59,1026,4.72,4.67,2.84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.38,62.8,57,1026,4.62,4.58,2.89,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.38,61.9,59,1026,4.66,4.61,2.87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.38,62,56,1026,4.66,4.63,2.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.38,60.9,56,1026,4.72,4.67,2.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.49,62.5,58,1026,5.03,4.98,3.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,59.8,64,1026,4.34,4.29,2.58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.35,62,54,1027,4.55,4.58,2.83,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.38,62.4,56,1027,4.63,4.69,2.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.38,62.1,57,1027,4.62,4.65,2.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.45,66.3,56,1027,4.82,4.65,3.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.45,60.6,55,1027,4.99,4.97,3.02,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,63.6,55,1028,4.67,4.7,2.98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.35,61,56,1028,4.56,4.59,2.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.36,61,55,1028,4.6,4.62,2.81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.35,60.9,57,1028,4.58,4.6,2.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.33,61.8,55,1028,4.47,4.49,2.77,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.31,62.4,56,1028,4.37,4.35,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31,62,54,1028,4.39,4.35,2.71,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,61.9,55,1028,4.42,4.37,2.72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,59.7,59,1028,4.49,4.45,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.44,59.7,61,1028,4.97,4.91,2.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,63.6,54,1029,5.05,5.08,3.22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
